TOUCH   waitFrame = 18
61,279,-14,-48,SOUTH,-106.2602,SWIPE
FPS : 60
93,245,32,-34,SOUTHEAST,-46.73571,SWIPE
137,253,44,8,EAST,10.30485,SWIPE
183,277,46,24,NORTHEAST,27.55281,SWIPE
219,313,36,36,NORTHEAST,45,SWIPE
223,339,4,26,NORTH,81.25384,SWIPE
201,357,-22,18,NORTHWEST,140.7106,SWIPE
157,365,-44,8,WEST,169.6951,SWIPE
103,353,-54,-12,WEST,-167.4712,SWIPE
61,327,-42,-26,SOUTHWEST,-148.2405,SWIPE
57,287,-4,-40,SOUTH,-95.71059,SWIPE
113,259,56,-28,SOUTHEAST,-26.56505,SWIPE
143,257,30,-2,EAST,-3.814075,SWIPE
233,279,90,22,EAST,13.73627,SWIPE
267,303,34,24,NORTHEAST,35.21759,SWIPE
263,327,-4,24,NORTH,99.46233,SWIPE
227,339,-36,12,WEST,161.565,SWIPE
171,335,-56,-4,WEST,-175.9144,SWIPE
115,315,-56,-20,WEST,-160.3462,SWIPE
95,293,-20,-22,SOUTHWEST,-132.2737,SWIPE
107,281,12,-12,SOUTHWEST,-132.2737,SWIPE
139,283,32,2,EAST,3.576334,SWIPE
211,323,72,40,NORTHEAST,29.0546,SWIPE
219,335,8,12,NORTHEAST,56.30993,SWIPE
219,357,0,22,NORTH,90,SWIPE
193,377,-26,20,NORTHWEST,142.4314,SWIPE
147,385,-46,8,WEST,170.1342,SWIPE
101,379,-46,-6,WEST,-172.5686,SWIPE
69,351,-32,-28,SOUTHWEST,-138.8141,SWIPE
75,323,6,-28,SOUTH,-77.90524,SWIPE
103,305,28,-18,SOUTHEAST,-32.73523,SWIPE
153,299,50,-6,EAST,-6.842773,SWIPE
223,309,70,10,EAST,8.130102,SWIPE
237,317,14,8,NORTHEAST,29.74488,SWIPE
233,327,-4,10,NORTH,111.8014,SWIPE
179,337,-54,10,WEST,169.5085,SWIPE
129,327,-50,-10,WEST,-168.6901,SWIPE
95,297,-34,-30,SOUTHWEST,-138.5763,SWIPE
95,259,0,-38,SOUTH,-90,SWIPE
121,239,26,-20,SOUTHEAST,-37.56859,SWIPE
153,235,32,-4,EAST,-7.125017,SWIPE
191,241,38,6,EAST,8.972627,SWIPE
227,269,36,28,NORTHEAST,37.87498,SWIPE
229,283,2,14,NORTH,81.8699,SWIPE
217,313,-12,30,NORTH,111.8014,SWIPE
187,329,-30,16,NORTHWEST,151.9275,SWIPE
135,331,-52,2,WEST,177.7974,SWIPE
113,319,-22,-12,SOUTHWEST,-151.3895,SWIPE
107,305,-6,-14,SOUTHWEST,-113.1986,SWIPE
115,299,8,-6,SOUTHEAST,-36.8699,SWIPE
SEPARATE   holdFrame = 76
FPS : 60
FPS : 47
FPS : 61
FPS : 60
TOUCH   waitFrame = 213
67,325,0,0,CENTER,0,TOUCH
67,321,0,-4,SOUTH,-90,SWIPE
67,315,0,-6,SOUTH,-90,SWIPE
67,311,0,-4,SOUTH,-90,SWIPE
67,305,0,-6,SOUTH,-90,SWIPE
67,301,0,-4,SOUTH,-90,SWIPE
71,297,4,-4,SOUTH,-90,SWIPE
73,293,2,-4,SOUTHEAST,-63.43495,SWIPE
75,291,2,-2,SOUTHEAST,-63.43495,SWIPE
77,287,2,-4,SOUTHEAST,-63.43495,SWIPE
81,281,4,-6,SOUTHEAST,-56.30993,SWIPE
85,275,4,-6,SOUTHEAST,-56.30993,SWIPE
SEPARATE   holdFrame = 12
FPS : 60
FPS : 61
TOUCH   waitFrame = 92
249,187,0,0,SOUTHEAST,-56.30993,TOUCH
249,187,0,0,SOUTHEAST,-56.30993,SWIPE
249,187,0,0,SOUTHEAST,-56.30993,SWIPE
249,187,0,0,SOUTHEAST,-56.30993,SWIPE
249,187,0,0,SOUTHEAST,-56.30993,SWIPE
249,187,0,0,SOUTHEAST,-56.30993,SWIPE
SEPARATE   holdFrame = 6
FPS : 60
TOUCH   waitFrame = 33
181,177,0,0,SOUTHEAST,-56.30993,TOUCH
181,177,0,0,SOUTHEAST,-56.30993,SWIPE
181,177,0,0,SOUTHEAST,-56.30993,SWIPE
181,177,0,0,SOUTHEAST,-56.30993,SWIPE
181,177,0,0,SOUTHEAST,-56.30993,SWIPE
181,177,0,0,SOUTHEAST,-56.30993,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 26
79,145,0,0,SOUTHEAST,-56.30993,TOUCH
79,145,0,0,SOUTHEAST,-56.30993,SWIPE
79,145,0,0,SOUTHEAST,-56.30993,SWIPE
79,145,0,0,SOUTHEAST,-56.30993,SWIPE
79,145,0,0,SOUTHEAST,-56.30993,SWIPE
SEPARATE   holdFrame = 5
FPS : 60
TOUCH   waitFrame = 17
175,149,0,0,SOUTHEAST,-56.30993,TOUCH
175,149,0,0,SOUTHEAST,-56.30993,SWIPE
175,149,0,0,SOUTHEAST,-56.30993,SWIPE
175,149,0,0,SOUTHEAST,-56.30993,SWIPE
175,149,0,0,SOUTHEAST,-56.30993,SWIPE
SEPARATE   holdFrame = 5
FPS : 61
TOUCH   waitFrame = 54
207,293,0,0,SOUTHEAST,-56.30993,TOUCH
207,293,0,0,SOUTHEAST,-56.30993,SWIPE
205,291,-2,-2,SOUTHWEST,-135,SWIPE
201,279,-4,-12,SOUTH,-108.435,SWIPE
199,273,-2,-6,SOUTH,-108.435,SWIPE
195,255,-4,-18,SOUTH,-102.5288,SWIPE
195,237,0,-18,SOUTH,-90,SWIPE
SEPARATE   holdFrame = 7
TOUCH   waitFrame = 5
231,177,0,0,SOUTH,-90,TOUCH
231,173,0,-4,SOUTH,-90,SWIPE
231,169,0,-4,SOUTH,-90,SWIPE
229,169,-2,0,WEST,180,SWIPE
227,165,-2,-4,SOUTHWEST,-116.565,SWIPE
215,159,-12,-6,SOUTHWEST,-153.435,SWIPE
191,149,-24,-10,SOUTHWEST,-157.3801,SWIPE
171,145,-20,-4,WEST,-168.6901,SWIPE
153,143,-18,-2,WEST,-173.6598,SWIPE
SEPARATE   holdFrame = 9
FPS : 60
