TOUCH   waitFrame = 39
-43,396,-22,0,WEST,180,SWIPE,50
-55,390,-12,-6,SOUTHWEST,206.565,SWIPE,50
-65,368,-10,-22,SOUTHWEST,245.556,SWIPE,50
-67,322,-2,-46,SOUTH,267.5104,SWIPE,50
-61,278,6,-44,SOUTH,277.7652,SWIPE,50
-31,218,30,-60,SOUTHEAST,296.5651,SWIPE,50
1,176,32,-42,SOUTHEAST,307.304,SWIPE,50
57,126,56,-50,SOUTHEAST,318.2397,SWIPE,50
105,88,48,-38,SOUTHEAST,321.6325,SWIPE,50
123,78,18,-10,SOUTHEAST,330.9454,SWIPE,50
137,76,14,-2,EAST,351.8699,SWIPE,50
141,82,4,6,NORTHEAST,56.30993,SWIPE,50
153,118,12,36,NORTH,71.56505,SWIPE,50
165,174,12,56,NORTH,77.90524,SWIPE,50
169,226,4,52,NORTH,85.6013,SWIPE,50
171,312,2,86,NORTH,88.66779,SWIPE,50
165,410,-6,98,NORTH,93.50353,SWIPE,50
165,456,0,46,NORTH,90,SWIPE,50
165,500,0,44,NORTH,90,SWIPE,50
179,542,14,42,NORTH,71.56505,SWIPE,50
193,560,14,18,NORTHEAST,52.12502,SWIPE,50
219,580,26,20,NORTHEAST,37.56859,SWIPE,50
243,586,24,6,EAST,14.03624,SWIPE,50
287,588,44,2,EAST,2.602562,SWIPE,50
323,586,36,-2,EAST,356.8202,SWIPE,50
385,578,62,-8,EAST,352.6476,SWIPE,50
417,570,32,-8,EAST,345.9637,SWIPE,50
429,564,12,-6,SOUTHEAST,333.4349,SWIPE,50
433,556,4,-8,SOUTHEAST,296.5651,SWIPE,50
435,548,2,-8,SOUTH,284.0363,SWIPE,50
435,536,0,-12,SOUTH,270,SWIPE,50
429,512,-6,-24,SOUTH,255.9637,SWIPE,50
411,482,-18,-30,SOUTHWEST,239.0362,SWIPE,50
395,458,-16,-24,SOUTHWEST,236.3099,SWIPE,50
377,430,-18,-28,SOUTHWEST,237.2648,SWIPE,50
351,382,-26,-48,SOUTHWEST,241.5571,SWIPE,50
341,350,-10,-32,SOUTH,252.646,SWIPE,50
335,310,-6,-40,SOUTH,261.4692,SWIPE,50
335,290,0,-20,SOUTH,270,SWIPE,50
351,266,16,-24,SOUTHEAST,303.6901,SWIPE,50
363,254,12,-12,SOUTHEAST,303.6901,SWIPE,50
393,242,30,-12,EAST,338.1986,SWIPE,50
425,236,32,-6,EAST,349.3803,SWIPE,50
449,236,24,0,EAST,0,SWIPE,50
489,246,40,10,EAST,14.03624,SWIPE,50
505,258,16,12,NORTHEAST,36.8699,SWIPE,50
515,274,10,16,NORTHEAST,57.99462,SWIPE,50
525,306,10,32,NORTH,72.64597,SWIPE,50
531,336,6,30,NORTH,78.69007,SWIPE,50
537,380,6,44,NORTH,82.23483,SWIPE,50
543,420,6,40,NORTH,81.46923,SWIPE,50
545,438,2,18,NORTH,83.65981,SWIPE,50
543,462,-2,24,NORTH,94.76364,SWIPE,50
539,474,-4,12,NORTH,108.435,SWIPE,50
535,488,-4,14,NORTH,105.9454,SWIPE,50
533,494,-2,6,NORTH,108.435,SWIPE,50
531,496,-2,2,NORTH,108.435,SWIPE,50
531,500,0,4,NORTH,90,SWIPE,50
529,500,-2,0,WEST,180,SWIPE,50
525,504,-4,4,WEST,180,SWIPE,50
511,514,-14,10,NORTHWEST,144.4623,SWIPE,50
493,522,-18,8,NORTHWEST,156.0375,SWIPE,50
457,536,-36,14,WEST,158.7495,SWIPE,50
427,548,-30,12,WEST,158.1986,SWIPE,50
383,564,-44,16,WEST,160.0169,SWIPE,50
359,572,-24,8,WEST,161.565,SWIPE,50
333,578,-26,6,WEST,167.0054,SWIPE,50
325,578,-8,0,WEST,180,SWIPE,50
319,580,-6,2,WEST,161.565,SWIPE,50
319,580,0,0,WEST,161.565,SWIPE,50
319,580,0,0,WEST,161.565,SWIPE,50
319,580,0,0,WEST,161.565,SWIPE,50
319,580,0,0,WEST,161.565,SWIPE,50
SEPARATE   holdFrame = 169
TOUCH   waitFrame = 30
637,674,0,0,WEST,161.565,TOUCH,50
637,674,0,0,WEST,161.565,SWIPE,50
637,674,0,0,WEST,161.565,SWIPE,50
637,674,0,0,WEST,161.565,SWIPE,50
637,674,0,0,WEST,161.565,SWIPE,50
637,674,0,0,WEST,161.565,SWIPE,50
637,674,0,0,WEST,161.565,SWIPE,50
SEPARATE   holdFrame = 7
TOUCH   waitFrame = 61
149,590,0,0,WEST,161.565,TOUCH,50
149,590,0,0,WEST,161.565,SWIPE,50
149,590,0,0,WEST,161.565,SWIPE,50
149,590,0,0,WEST,161.565,SWIPE,50
SEPARATE   holdFrame = 4
TOUCH   waitFrame = 22
375,294,0,0,WEST,161.565,TOUCH,50
377,294,2,0,EAST,0,SWIPE,50
377,294,0,0,EAST,0,SWIPE,50
377,294,0,0,EAST,0,SWIPE,50
377,294,0,0,EAST,0,SWIPE,50
SEPARATE   holdFrame = 5
TOUCH   waitFrame = 15
715,282,0,0,EAST,0,TOUCH,50
715,282,0,0,EAST,0,SWIPE,50
715,282,0,0,EAST,0,SWIPE,50
715,282,0,0,EAST,0,SWIPE,50
715,282,0,0,EAST,0,SWIPE,50
715,282,0,0,EAST,0,SWIPE,50
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 22
-189,346,0,0,EAST,0,TOUCH,50
-189,346,0,0,EAST,0,SWIPE,50
-189,346,0,0,EAST,0,SWIPE,50
-189,346,0,0,EAST,0,SWIPE,50
-189,346,0,0,EAST,0,SWIPE,50
-189,346,0,0,EAST,0,SWIPE,50
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 11
-193,460,0,0,EAST,0,TOUCH,50
-193,476,0,16,NORTH,90,SWIPE,50
-193,494,0,18,NORTH,90,SWIPE,50
-193,500,0,6,NORTH,90,SWIPE,50
-193,504,0,4,NORTH,90,SWIPE,50
-193,506,0,2,NORTH,90,SWIPE,50
-193,506,0,0,NORTH,90,SWIPE,50
-189,504,4,-2,SOUTHEAST,333.4349,SWIPE,50
-185,494,4,-10,SOUTH,291.8014,SWIPE,50
-183,468,2,-26,SOUTH,274.3987,SWIPE,50
-181,422,2,-46,SOUTH,272.4896,SWIPE,50
-179,390,2,-32,SOUTH,273.5763,SWIPE,50
-169,332,10,-58,SOUTH,279.7824,SWIPE,50
-157,302,12,-30,SOUTH,291.8014,SWIPE,50
-121,258,36,-44,SOUTHEAST,309.2894,SWIPE,50
-99,244,22,-14,SOUTHEAST,327.5288,SWIPE,50
-69,234,30,-10,EAST,341.5651,SWIPE,50
-15,228,54,-6,EAST,353.6598,SWIPE,50
19,230,34,2,EAST,3.366461,SWIPE,50
63,244,44,14,EAST,17.65012,SWIPE,50
SEPARATE   holdFrame = 20
